rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ID,prolific_id,success,timeout,failed_images,failed_audio,failed_video,stimulus,trial_category,question_order,slider_start,stimulus_name
2308,84,html-slider-response,15,266202,0.0-15.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_sidewalk_shortest.png
1715,64,html-slider-response,16,267921,0.0-16.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_grass_wandering.png
1243,63,html-slider-response,17,269168,0.0-17.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_grass_shortest.png
1310,71,html-slider-response,18,270481,0.0-18.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_grass_shortest.png
2020,84,html-slider-response,19,272504,0.0-19.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_grass_shortest.png
275668,84,html-slider-response,20,548175,0.0-20.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_grass_shortest.png
39867,86,html-slider-response,21,588046,0.0-21.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_grass_wandering.png
1548,61,html-slider-response,22,589598,0.0-22.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_sidewalk_shortest.png
1389,63,html-slider-response,23,590991,0.0-23.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_sidewalk_shortest.png
1292,81,html-slider-response,24,592287,0.0-24.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_sidewalk_shortest.png
1315,79,html-slider-response,25,593607,0.0-25.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_grass_shortest.png
1051,64,html-slider-response,26,594662,0.0-26.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_sidewalk_shortest.png
1165,59,html-slider-response,27,595831,0.0-27.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_grass_wandering.png
1651,61,html-slider-response,28,597486,0.0-28.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_sidewalk_shortest.png
1469,53,html-slider-response,29,598959,0.0-29.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_grass_shortest.png
3229,67,html-slider-response,30,602191,0.0-30.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_wandering.png
2100,84,html-slider-response,31,604295,0.0-31.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_grass_wandering.png
1971,81,html-slider-response,32,606271,0.0-32.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_grass_wandering.png
2901,58,html-slider-response,33,609175,0.0-33.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_shortest.png
13117,"[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""39""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""""}]",survey-html-form,34,622296,0.0-34.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,,debrief,,,
8178,"{""Q0"":""b9qubk20k ""}",survey-text,35,630496,0.0-35.0,50,1,2024-07-22 20:56:52,c42334ae11bd6e373fa9fec6f52302a2,81.161.6.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",WebKit,Chrome,110.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",b9qubk20k,668e8fe76266553c16fa3de5,,,,,,,,,,
2153,"{""prolific_id"":""6637c147df70600055edb172""}",survey-text,0,2188,0.0-0.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,,,,,
,,preload,1,2939,0.0-1.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,true,false,[],[],[],,,,,
1714, ,html-keyboard-response,2,4655,0.0-2.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 10 minutes to complete. Please complete it in one sitting.</p>",,,,
2371,y,html-keyboard-response,3,7028,0.0-3.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this study, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this study, you must read all the questions fully and answer honestly. You may only complete this study once. If you complete this study multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This study is part of a MIT scientific research project. Your decision to complete this study is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this study voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",,,,
20847,"{""instructions1"":""park""}",survey-text,4,27881,0.0-4.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,,instructions,,,
6421,"{""instructions2"":""Yes""}",survey-text,5,34313,0.0-5.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,,instructions,,,
20563,"{""map_attention"":""Maps showing a small city, park, and destinations"",""squares_attention"":""Two terrains (grass and sidewalk) and three destinations (urgent care, bus stop, coffee shop)"",""answer_attention"":""Based on your own best judgment based on the map that you see, as well as your <i>own</i> common sense intuitions about towns and these kinds of destinations in general.""}",survey-multi-choice,6,54879,0.0-6.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,,,"[0,1,2]",,
10551,40,html-slider-response,7,65434,0.0-7.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_grass_shortest.png
2998,92,html-slider-response,8,68438,0.0-8.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_sidewalk_shortest.png
3565,76,html-slider-response,9,72005,0.0-9.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_grass_shortest.png
4369,96,html-slider-response,10,76377,0.0-10.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_sidewalk_shortest.png
2807,0,html-slider-response,11,79189,0.0-11.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_grass_wandering.png
5538,23,html-slider-response,12,84729,0.0-12.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_grass_shortest.png
2484,90,html-slider-response,13,87215,0.0-13.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_sidewalk_shortest.png
2287,95,html-slider-response,14,89503,0.0-14.0,5,1,2024-07-22 20:24:38,c42334ae11bd6e373fa9fec6f52302a2,216.164.132.181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",Macintosh,Safari,16.2,OS X,10_15_7,https://app.prolific.com/,"en-US,en;q=0.9",4f54k43r3,6637c147df70600055edb172,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_sidewalk_shortest.png
